2.017191317592859079e-02 3.115028165643116687e-01
6.883286008093936204e-02 5.709393826883052414e-01
9.230791322091730366e-01 1.674334511262697278e-01
6.943870501565808651e-01 7.028216625991074995e-01
9.002448058126164554e-01 7.292990383336750426e-02
1.126464772338697795e-01 4.521459153414744137e-01
5.821367992454988816e-01 4.475870230325150745e-01
2.523427315202415588e-01 7.233863016802700718e-01
6.256187593371458355e-01 5.430061990206416223e-01
2.528954083226591099e-01 9.646518778403734284e-01
5.171776818898593531e-01 7.726800896475043423e-01
4.747386562557804890e-01 4.403067010756487321e-01
8.843007400087532499e-01 5.658087060552593472e-01
5.488743978161303438e-02 6.978218247561250864e-01
1.577272408131373815e-01 6.982530358846896767e-01
7.203142106508459985e-01 3.943693854722718495e-01
2.676300548014720615e-01 4.388240678714494525e-01
3.967466447748344560e-01 8.067713430282184017e-01
9.247114977518509082e-01 8.388528806969811624e-01
4.083618283089678336e-01 5.258250112991041947e-01
7.827765855078554491e-01 7.048756038939504309e-01
8.858270133801326995e-01 9.598613696962781106e-01
7.750132900021363680e-01 9.898412553135849112e-01
9.598835570349795177e-01 5.435590866573546398e-01
2.724115958945970695e-01 4.067456419550274926e-02
1.474011942650552687e-01 3.861484911009279708e-01
2.555535065863265842e-01 8.012419523505436292e-01
2.188804281965417431e-01 9.856865358493568374e-01
2.158212718790172291e-01 9.420734921167842613e-01
5.633903760895322410e-01 9.382081416136988095e-01
6.176630086959262744e-01 3.122007497766167150e-01
2.407740470511265940e-02 8.377675806633756439e-01
6.426810801744896606e-01 2.685682544354728307e-02
3.601231739217510830e-01 6.040783193372175619e-01
8.879162333580215005e-02 1.646793001798511069e-01
9.612902384376870168e-01 5.093662088960376755e-01
9.469846536315266183e-01 2.100319643478962828e-01
4.128479710094500321e-01 3.690008211424439244e-01
1.625476603239407458e-01 5.781052837272669942e-01
6.430325060200489107e-01 1.703318188395677169e-01
4.297352766133548663e-01 2.367408063067394375e-01
2.690880024188121444e-01 3.839962071558480350e-01
2.068089263574529602e-01 4.774465231864637449e-01
4.541300548312512397e-01 3.753765122648848873e-01
7.685427524437802305e-01 1.853904083093387278e-01
1.055010363784660843e-01 3.794887001360436329e-01
6.817892475287122833e-01 3.915658285374237213e-01
9.810643722824086144e-01 9.980733454627063184e-01
4.216111810583618169e-01 7.690471314071329889e-01
7.577973666624314708e-01 5.490078860961127294e-01
4.830134964513482787e-01 2.572429992466906956e-02
6.682618574154463031e-01 2.818509396063992867e-01
9.270221006853803791e-01 5.059566274194560176e-01
4.098493168653960517e-03 7.923926021475082848e-01
8.206070177781520369e-01 3.830125974498885810e-01
7.909314698421864298e-01 5.910204364439911595e-01
5.520601778240872282e-01 1.336422369651547593e-01
7.674362775798246883e-01 1.396374223357803590e-01
5.503081440749352238e-01 6.903795436250768081e-01
4.371595785070653273e-01 4.054996461978385147e-01
4.348888352732958040e-01 5.106321825437251105e-01
5.794495347830525001e-01 4.336570720893329067e-03
3.989759626722165775e-01 8.736136936915823714e-01
2.535651182304897722e-01 3.603021546669281649e-01
4.382213859082143559e-01 7.667513598213183679e-01
3.612069156440212980e-01 4.556423841617086579e-01
2.358436937073737916e-01 4.777591886585474956e-01
5.139932108896009266e-01 7.601145204197375937e-01
9.475490233387416916e-01 5.691688354557854490e-01
5.824443794094322779e-01 4.356401738364250598e-01
1.559250708536583652e-01 4.336571169582146279e-01
4.692014618082799293e-01 4.898608244444171422e-01
6.030930317989877665e-01 1.045262666630186743e-03
1.978935641578937199e-01 2.211838186200737466e-01
5.647378634493870342e-01 7.924335662714904194e-01
1.104888801271207699e-01 9.214626227658180291e-01
1.299907874255846751e-01 7.880145976460566359e-01
8.909043710037402031e-01 9.522951321383068546e-01
8.981120192825164938e-01 5.475356296918083565e-01
9.711984019949373437e-01 4.657852887111382234e-01
8.786837127328220864e-01 5.430340094634026338e-01
9.923828239775599469e-01 8.347585354488293863e-01
8.333782741219292189e-01 5.019762265856899663e-01
5.337075854511101891e-01 8.055491214881027595e-02
3.118544523791408896e-01 2.241663898082053574e-01
6.284554915268214526e-01 7.208905485786178957e-01
2.233518253158000011e-01 8.823571168284005672e-02
8.672410763297966341e-01 2.283638154676304044e-01
7.123891679618782335e-01 4.528130938119641069e-01
5.177943687851368493e-01 1.032473404887270796e-01
2.252710799309290968e-01 1.499523766670747271e-01
2.244430277561751952e-01 1.031210486890670186e-01
5.851289777287970173e-01 3.762036013956963076e-01
1.173329487609164890e-01 2.035085348516265658e-01
1.605595747757920799e-01 2.888143079198419727e-01
3.341671398185639408e-01 1.469604246685857207e-01
2.669759041009611700e-01 9.661936726081589155e-01
2.342172946195638650e-01 3.419903439282149238e-01
7.218333507713082797e-01 9.546883824038706612e-01
8.179164505226911297e-01 7.555371103190846593e-01
2.775533308445337077e-01 8.301738904511661854e-01
2.680644741928859265e-01 4.733120819578873206e-01
5.849722630163028958e-01 9.827294452463425367e-01
5.706233818069430530e-01 7.279836447594988380e-01
3.485100366660648374e-01 5.260814939086800868e-01
2.907786119346205123e-01 6.052793880038147556e-01
7.326526068063735631e-01 9.121829108049981372e-01
3.021588390758936926e-01 1.803417022569986372e-01
6.116828159451535019e-01 1.512157666936381206e-01
2.664142821791837257e-01 4.026012230112731016e-01
5.625385010736370095e-01 1.059981169420692870e-01
3.679710292699611696e-02 4.119648869980592210e-01
7.248142035939479921e-01 9.485766701126607803e-01
8.532970849000206526e-01 6.998844943334310287e-01
4.300773908299253545e-01 9.399857712875290261e-01
7.999932369847319036e-01 9.401734917439485972e-02
4.271714567877473723e-01 9.478288792957049180e-01
4.790546423929685771e-01 6.814850468065956068e-01
1.227149164835813488e-01 5.567457683239230848e-01
5.892289156493156765e-01 1.926197997216214652e-01
5.332912666091988996e-01 1.532367757059461821e-01
2.676655809544414844e-02 5.408338680681455957e-01
7.807610760647218928e-01 1.341626891728607829e-01
8.769320297163082367e-01 2.442596585157097433e-01
2.939823981358548055e-01 7.113573389381004919e-01
3.311689479293886684e-01 1.859091232447708242e-01
6.467659876813725006e-01 7.391346773386122671e-01
1.016990244843487545e-01 2.699110122354692054e-01
2.462082601111721392e-01 4.398398456259875466e-01
4.516644191662889662e-01 6.820437361530088394e-01
9.770208688124941698e-01 5.752489371804921925e-01
8.176125660542140627e-01 2.212570419996521265e-01
3.188122892622483606e-01 6.321684681232486724e-01
6.117092656614621093e-01 4.241295369172306540e-01
2.860816288135743513e-01 3.414768389883908739e-01
9.882430530014174597e-01 7.610342953836557456e-01
8.239433936025031269e-02 2.698639979716392912e-01
1.125813621346229976e-01 9.953626783084266183e-01
4.543733243825197610e-01 6.340643513898388539e-01
2.752294736948943665e-01 6.882867462701777184e-01
5.482524789718778990e-02 4.388213672578261670e-01
1.183411787229050605e-01 4.941891090000900544e-01
9.274766869694639482e-03 5.936109167137082476e-02
7.299717963410085053e-01 1.313189705440810373e-01
1.530331768074418841e-01 1.773027386330410238e-01
9.711860303737951394e-01 6.134416643736269048e-01
3.805483499733953723e-01 8.541194812101664535e-01
6.961200117662709186e-01 5.744049876272737665e-01
8.209702687952611377e-01 8.243562036863246734e-01
2.603004861054277752e-01 1.230766935682889862e-01
9.648107570201477357e-01 5.048434538268298244e-01
2.392487601523612950e-01 9.625067116816794499e-01
4.408975541407585963e-01 2.284993950638170013e-01
9.015059464255984478e-01 3.561096608391289831e-01
8.934479257351499726e-01 2.766388155558007211e-01
5.320602441856877585e-01 6.066309720112620374e-01
7.116372464170550582e-02 4.414590803181275280e-01
2.514994753363375413e-02 9.650835979180518720e-01
9.054479407940475566e-01 5.849467439926898660e-01
5.958201568785055358e-01 3.591381681933392134e-02
2.042153891372006091e-01 3.620407987202385325e-01
9.343344402692285167e-01 7.856036973229859610e-01
6.525822433255684674e-01 9.548991667442163767e-03
7.289715249841942635e-01 6.213763073155025296e-01
1.913524821969636580e-01 3.956721681082220332e-02
8.616184932038850608e-01 7.204926582861250761e-01
6.333561708019445069e-01 5.100894243352346313e-01
4.472315298108519022e-01 9.727111936619758925e-02
3.125615618214369062e-01 1.338647490323801037e-01
8.891503810054108836e-01 9.541306572659152829e-01
9.791585193468149706e-01 5.967375417104123780e-01
2.109408314511513893e-01 6.498594740160756889e-02
4.064816583064377875e-01 6.901690477755213493e-01
5.898487779366179407e-02 4.068266289899662436e-01
5.283416547454659051e-01 6.428318015105187744e-01
8.752784835554756615e-01 8.894576157839311215e-01
8.373310130932951623e-01 3.844799778806141655e-01
3.737083679842719830e-01 6.579153944913666008e-01
6.361211248794527151e-01 2.245976568909419102e-01
1.560284850653353983e-01 9.976976440910233501e-01
3.016041514639080656e-01 6.391201300905852145e-01
8.885849989475502753e-03 3.307081779744677208e-01
7.165542855604246641e-01 2.526540923776243730e-01
7.923254193167527104e-01 9.237896234788768313e-01
4.560241339860438003e-04 5.159111551213745317e-01
3.680687917923619601e-02 5.374764541046656019e-01
8.947779708546815813e-01 7.579679538072089384e-01
5.952173900159902775e-01 5.519830114256699671e-01
2.476263606441854170e-01 9.759790313176419652e-02
4.548126943924835075e-02 5.150279932114232295e-01
1.836251310944059245e-02 5.704767987536996099e-01
9.661042274667835938e-01 6.256910415992906760e-01
4.864274851854129000e-01 1.153966097592434847e-01
1.225563692387545700e-01 9.173679245286596728e-01
9.999416499315283424e-02 5.005045735812436725e-01
6.773830574421502160e-01 3.759521525390820962e-01
5.118292811565863243e-01 8.943298368897812933e-01
2.094223618024406708e-01 5.297572700714346938e-01
9.952060086069525191e-03 1.441153799553835935e-01
9.867249888847079431e-01 8.874906750026930746e-01
9.470770617370235511e-01 1.975326239978142384e-01
5.214712553673852558e-01 7.949394318518842040e-01
9.097578213095489641e-01 5.861460392987719592e-01
8.768120121282856338e-01 3.842332414015336983e-02
6.660510534816356243e-01 9.806381621390839465e-01
6.078652676755121886e-01 6.954151358767425295e-01
1.801433114019664883e-01 4.491291142155687810e-01
2.489807345615570044e-01 5.453088519513514809e-01
5.556679649547779931e-02 1.993943428357481951e-01
3.415159946111402389e-01 3.941094939923716067e-01
4.194367106625530583e-01 7.903096438807533097e-01
7.097185636228757755e-01 2.595518507106979733e-01
3.202167289815799345e-01 2.273494918100539275e-01
7.875747378844201174e-01 4.028179985067243951e-01
2.010141220745430557e-01 2.076131094543233191e-01
1.373670230248559276e-01 9.763276266329521391e-01
4.469856430919271206e-01 3.620181479958958226e-01
3.751002946971814245e-01 6.353230996319091384e-01
3.145920963292956340e-01 6.367679184017427385e-01
6.749773343208584908e-01 7.240090217946554274e-01
7.194018006079483385e-01 2.749635960142515767e-01
4.357072997785372825e-01 4.057681779618669271e-01
7.115463333187754813e-02 6.981275486574002320e-01
8.367615604394392781e-01 2.529941536934697810e-01
8.483475233848069008e-01 2.573809669998738947e-01
8.938336780384037450e-01 3.136729599146287351e-01
2.396508969963170310e-01 9.117631215770127806e-02
4.222548955868210552e-02 4.778515313681511723e-01
9.916318034264935966e-01 3.685219943124591335e-01
4.430736770137577718e-01 7.021931882819004711e-01
8.880972916696062702e-01 7.827873835178889017e-01
6.646462998874314021e-02 7.918789522560543137e-02
7.415677909216772390e-01 5.752712898548172360e-01
6.019028501784808860e-01 9.388279618117219005e-01
6.840128703582319947e-01 2.728636739208535333e-01
2.183574261213006018e-02 8.872608195672442299e-01
3.587067376498618287e-01 9.847367478515783867e-01
6.730492082480975524e-01 8.037862601603806834e-01
1.678619380010087925e-01 9.497601005555106335e-01
3.753085470438800586e-01 8.055462670687116855e-01
7.930824312891729955e-01 5.930949925262433142e-01
5.846073773149146335e-01 1.123417736202250161e-01
2.191810907716311707e-01 6.539372925977562367e-01
2.410531675209858227e-01 1.164578663964821459e-02
8.814449375026400801e-03 1.007104657639333878e-01
9.826510126031358094e-01 5.288142515308413838e-02
7.476174982295302751e-02 2.075282176250904387e-01
7.117540394479889843e-01 1.131585477026015862e-01
6.035136559786961064e-01 2.492818962232290492e-01
4.942863191809518941e-01 1.077611350307488003e-01
1.595598060016206743e-01 4.847243703904325907e-01
4.290187922550863231e-01 1.408896796168541687e-01
8.327327697265590745e-01 1.492984061739882629e-01
2.339825705578869597e-01 6.653549097460750295e-01
7.936247868266146366e-01 6.081453766285508378e-01
3.659758371207257888e-01 6.441376407531992365e-01
8.854495317066047866e-01 8.710762921248716983e-01
3.495915046351335542e-01 7.117320482707378826e-01
6.744083247291426941e-01 4.267107706236242803e-01
8.563788265940895927e-01 7.957481358412392680e-01
5.399663094386800699e-01 6.267600739149500333e-01
2.811402755200598236e-02 6.081135070554688493e-01
1.954822880501716487e-02 6.792638070008459872e-01
1.657919023234925016e-01 1.019111556903316007e-01
7.331829712512086816e-01 1.854390297437096269e-01
4.634033730890505520e-01 5.958439684082631471e-01
8.152810714000643388e-01 5.512524260592399639e-01
5.626967092068735354e-02 3.938945271925439195e-01
5.099645133663486263e-01 1.917337666940293062e-01
9.800089238478626452e-01 4.640645638450630051e-01
1.317352856633131619e-01 3.178920572620795859e-01
1.137437404991414880e-01 8.854158888567694730e-01
1.434796901336752306e-01 9.729447620519976470e-01
1.566333189022179884e-01 9.525615634470685489e-02
6.351565850557956416e-01 3.135517715807775163e-01
5.905124795502336710e-01 7.536347391671303075e-01
4.652142795626443839e-01 2.926984606359873675e-01
1.467139430754018647e-01 8.297640506757012480e-01
7.175317230182107764e-01 3.068965655838278295e-01
7.268188843932363863e-01 6.531609826674732444e-01
9.481506446744306649e-01 3.463793196689812781e-02
1.509508727820918494e-02 3.583145521315779236e-01
1.052991863873151690e-01 7.549483129313699914e-01
8.181877551952522198e-01 2.672982808491286555e-02
2.610541335163909515e-01 1.241217479549794334e-01
6.504201127940487659e-01 2.663175358541622906e-01
7.187044884438257286e-01 9.770819597052009531e-01
8.717274432106401072e-01 7.787888026753171378e-01
7.167931691990762078e-01 6.902941797233930199e-01
4.546305570190330991e-01 9.812540444302836340e-01
1.378737380795141965e-01 2.281036371977156474e-01
8.045382426826355182e-01 9.621845055843076810e-01
4.983384175547123096e-01 7.642727964558958531e-01
4.074054603696871668e-01 8.836097504686174497e-01
2.874004188049725794e-01 7.979869839323949776e-02
9.648769110963228979e-01 3.276463858519651495e-03
1.522524288905480194e-02 9.225842593975908112e-02
9.302754125091460269e-01 7.172794537075375398e-01
8.998517520993466468e-01 5.806210234359318045e-01
9.422681542279860434e-01 1.291957967445677147e-01
1.282296634380097888e-02 4.056748897666124787e-01
8.553153080180682100e-01 8.623748305153100535e-01
9.467084418754181385e-01 6.236096804279593897e-01
9.365705043287053666e-01 8.120857367895883971e-01
2.265410712082315259e-01 7.752739952437617266e-01
4.488397027821194873e-01 5.410317720284441023e-01
2.681858561095422644e-01 6.630482317434537309e-01
2.383581018001137419e-01 2.729626399752735910e-01
7.106498866133632575e-01 5.582115311206417019e-01
2.277124838636330750e-01 5.761031235404889816e-02
2.759816232454159746e-02 5.534145995929071749e-01
9.211667961149750949e-01 4.304624382393827942e-01
1.750533153805915454e-01 7.250790711118149101e-02
8.978361311750583384e-01 3.985134576757450864e-01
5.429679070882038605e-01 5.714595928107429890e-01
1.309373459054526956e-01 6.064060692918999962e-01
7.976238475867077904e-01 2.827711654398447072e-01
1.346267987547444811e-01 1.214332875455448324e-02
8.844920238199200924e-01 3.930671733885547914e-01
9.494874271057289761e-01 3.473052141611262522e-01
3.463324417901979535e-01 4.812548127699158851e-01
7.581458091339993155e-01 1.440980556546852531e-01
8.660077788504761953e-01 8.197428077938950786e-02
3.246978042198711556e-02 6.672426534459761083e-01
4.246854533937111098e-01 9.397853673389056084e-01
8.995797191985318575e-01 4.822212537365458962e-01
1.636160863694265943e-01 3.356957099142996448e-01
8.150391063555495474e-01 9.136670322547909562e-01
4.098372016451892197e-01 7.193532740414657622e-01
4.858097295714065567e-01 8.240644720016484515e-01
7.576639696893460174e-01 3.659070547168425946e-01
1.853287035341499855e-01 8.258203393760792377e-01
9.932751567329006770e-01 3.775872826934719706e-01
1.027239795436294401e-01 9.103507408746280838e-01
1.613440883607568654e-01 5.984350303552387063e-01
6.329645033833966039e-01 3.058870707259226940e-01
6.340654421182800871e-01 7.667847171574372345e-01
9.062960369637429459e-02 5.789792591558603485e-01
7.827694477843250009e-02 4.074457769794093132e-03
5.242090090092990096e-01 4.987489828530445868e-01
2.697398765380897290e-01 1.744807850341600908e-01
8.318562753690121880e-01 9.836442173197901262e-03
5.280386305037817474e-01 3.974682297459882774e-01
7.190248640072378628e-01 4.358637625630290557e-01
7.664073069585997100e-01 5.569938533297859040e-01
7.730748567666104742e-01 6.614520403102157609e-01
5.652804427052220415e-01 1.273071325035521895e-01
3.226984773219766511e-01 8.462766777063238655e-01
8.359626635535482020e-01 6.886172249802886558e-01
4.527326805686345823e-01 7.419307655109955713e-01
6.880730969465952418e-01 8.666535295970526631e-01
6.882113680467943917e-01 2.907585490316316745e-01
2.761892770485779858e-01 9.446370918046701481e-01
7.060305343228956421e-02 3.227935156953558593e-01
7.646862624670351938e-01 1.482855546795457391e-01
5.156469525405608101e-01 1.992952731820474277e-01
2.738706365978751389e-01 5.467201863728963218e-01
2.397744686051872520e-02 1.608747069182203671e-02
8.897930343802171738e-01 8.927281415437798850e-01
9.561796786962062367e-01 4.297931211309742316e-01
4.131067863652193584e-02 9.689677749317726629e-01
3.390429732199511381e-01 2.098046474119589222e-01
7.700230777080661060e-01 2.562073700066702653e-02
9.104044242438004142e-01 9.121324606564636950e-01
1.873074172421400618e-01 3.213698827647560874e-01
7.753781871901170852e-01 8.547744657078758523e-01
8.833328940072570079e-01 8.300432006632842974e-01
6.554016852686713746e-01 6.932417363137696187e-01
4.672248240587706380e-02 3.877598305945308965e-01
9.858739446022868336e-01 7.894345461306656597e-01
5.252251036771631298e-01 6.424949888056717962e-01
5.394580873414773770e-01 7.885202486814723022e-01
7.809926939328803996e-01 2.090553579887749480e-01
3.085291546251565098e-01 8.220312389318047419e-01
4.713247879063441337e-01 3.034030053151886008e-01
8.978914400579509625e-01 5.391525123839656652e-01
5.200125344716713949e-01 8.471638636384217769e-01
3.711501318289068818e-01 8.959259091068053626e-01
8.821068997471580575e-01 6.003446943951341597e-01
7.872392264462243494e-01 6.925568097488039587e-01
6.248774145727482576e-01 9.083675898649070657e-01
7.735476141176866882e-01 6.996257282293769642e-01
6.519626293834511754e-01 4.109929336624208451e-01
5.775244626486537580e-01 2.208398339222354956e-01
8.674328186426389919e-01 2.636081712630788942e-02
7.758282974582427771e-01 1.730227496326556258e-01
4.034374645031021389e-01 8.760379107275357846e-01
6.757505247848620833e-01 8.583581709403735882e-01
6.204764054054239253e-01 7.123953810636861617e-01
4.667395872348227837e-01 2.783848648544500204e-01
1.468129589574194149e-01 6.207721505749970170e-01
6.391490030507819275e-01 9.419429691439613617e-01
7.685120069683304411e-02 7.699426797084141239e-01
9.972298797574190576e-01 5.711567372759811523e-01
6.301736776632094195e-02 2.329419052590563366e-01
4.917156697840330271e-02 7.784331589290922615e-01
3.319706063873355539e-01 7.740710022309947869e-01
7.775556710359523560e-01 9.804413911223772704e-01
2.203082277075677498e-01 7.032130574405458523e-01
6.154531440310325729e-01 7.501489821984987927e-01
6.577099649800173253e-01 4.699359359222992083e-01
5.363155880464863801e-01 5.851495699232471814e-01
1.169737938141053313e-01 3.774253770737741043e-01
2.610150296890301203e-02 8.966082434737607798e-01
4.405406921238524953e-01 3.596419045144411131e-01
2.278494790828662353e-01 6.187763789832289030e-01
8.440641456852010505e-01 3.264961769874802355e-01
1.072503670342327409e-01 6.766030074637162661e-01
7.413727415521190744e-01 1.322882546057397857e-01
4.164517119938981882e-02 7.917327858750026204e-01
1.225581506399242571e-02 4.431918304067947734e-01
5.854082836379330690e-01 1.410085893677537339e-01
6.620067951783707993e-01 9.589248101843605987e-01
8.524549167078254719e-01 7.278111668031335135e-01
9.877378072301775669e-01 7.849876304023308826e-01
6.329427925151992484e-01 7.819041166552542776e-01
7.267753438351062245e-01 1.414007354850088660e-02
8.559633103942162480e-01 7.724327866300588763e-01
7.445632845988123805e-01 1.208640126655557978e-03
9.571440267902955323e-01 8.428327411182596762e-01
8.216151735650195631e-01 9.671217811610359760e-01
9.171621611949442032e-01 4.005038991341780541e-01
6.230629477113073245e-01 3.177187589054508710e-02
4.471843275425424480e-01 7.264220558169942610e-01
3.341714694063154800e-01 4.659819433009424472e-01
7.921387408099929139e-01 8.407328402453261296e-01
4.437104825877439263e-01 5.411385717152227270e-01
3.833085503004642902e-01 4.511160440008065153e-01
8.954970270183646441e-01 3.250133919983868580e-01
2.079764140950872697e-01 3.025198608515118348e-01
2.128237303991923346e-01 2.209018579351655909e-01
6.876761551867457412e-01 6.969552601120447832e-01
3.668011403358867328e-01 1.871438209490018378e-01
6.952025240568097120e-01 9.297595876232570555e-01
7.964424297575515288e-01 1.313722423303830267e-01
2.768506341314482810e-01 8.281820709565511640e-01
4.406262535753074916e-01 9.936419657118888971e-02
3.457172080654083990e-01 7.027744903413790656e-02
1.122488116172198902e-01 1.659752029189255351e-01
9.701862138931943713e-01 9.934716364724714976e-01
7.550640026315540432e-01 6.966803595900570301e-01
3.839828687882244074e-01 8.620866720530485638e-01
1.951256276792544542e-01 5.374631878946396490e-01
2.219362357302832045e-01 1.049899088164727434e-01
1.609214238066211111e-01 1.087619809062428944e-01
3.367495694150764995e-01 7.856160751059271252e-02
7.879963369229990855e-01 4.842843341128438839e-01
8.896008352628571592e-01 3.480089303682609714e-02
9.920187210280119183e-01 3.239136121474274210e-01
3.960581669904982283e-01 1.251308336119562048e-01
8.472673156664679572e-01 8.092532932498963660e-01
6.239407762128599266e-01 1.086910996880492419e-01
6.695378053736324997e-01 8.880713495550108805e-01
9.399508174817561290e-02 5.026320363530812907e-01
1.748741710557909501e-01 8.779419367472416358e-01
5.804613732501631151e-01 8.943833911162263339e-01
4.914439498107782134e-01 2.644889476947790419e-01
6.486441080752106680e-01 7.807723385414790940e-01
6.214068253404675390e-01 5.971483876308780747e-02
3.459201410654366704e-02 4.299279342418296235e-01
1.491877536620991318e-01 3.077816185660540160e-01
7.801545418710466029e-01 5.291231802908695769e-01
9.364380976923651900e-01 4.610573505057713461e-02
9.391330073930034272e-01 5.499210501995059897e-01
1.094791072620601158e-01 3.061636446331349459e-01
1.331590414045821236e-01 4.201930925541411677e-01
1.562445655544084655e-01 3.312988711411615217e-01
1.135570831315503293e-01 4.290983345623896605e-01
7.240404056110274489e-01 5.506922584628093365e-01
7.272416474419470811e-01 8.853534214033458305e-01
9.425251397362961470e-01 5.399465106638668965e-01
4.102286363090307253e-01 5.581281606272253670e-01
1.933611059873661109e-01 2.117459564043130404e-01
7.697155838175007148e-02 3.742099709011230679e-01
1.473015607197636356e-01 7.924278831785702693e-04
2.925793160584070352e-01 6.665992135402957208e-01
8.349709061189674042e-01 1.969091578587711666e-02
1.224315906472486226e-01 1.847245348702156731e-01
1.623812414978983432e-01 1.848247273857424045e-01
2.239749881677229881e-01 1.275019673348315452e-01
6.668374173131286220e-01 4.723632164073306994e-01
7.328102034657550945e-01 6.661739351040777413e-01
6.269980974713856847e-01 6.844551054629702813e-01
8.710751530379222674e-01 1.838392031444628927e-01
9.038311488052236387e-01 8.616871465475089975e-01
4.903470286051908600e-01 5.375776267257068586e-01
4.243169650523003211e-01 4.413236356814959072e-01
1.396866902649273046e-01 8.246107918839984396e-02
3.366254971878130942e-01 1.647626705077132048e-02
8.587150178876300499e-01 6.604525764298448953e-01
4.622731592353986896e-01 8.232628396189746178e-01
